ds,Close,High,Low,Open,Adj Close,Volume
15-06-2000,3.299107,3.334821,3.178571,3.258929,2.86376,62143200
16-06-2000,3.256696,3.348214,3.180804,3.339286,2.826946,75891200
19-06-2000,3.450893,3.495536,3.207589,3.234375,2.995516,98501200
20-06-2000,3.616071,3.712054,3.513393,3.517857,3.138898,125347600
21-06-2000,3.973214,4.066964,3.59375,3.607143,3.448912,122500000
22-06-2000,3.839286,4.116071,3.825893,3.982143,3.332656,116928000
23-06-2000,3.691964,3.901786,3.629464,3.841518,3.204776,51241400
26-06-2000,3.866071,3.910714,3.723214,3.75,3.355908,46338600
27-06-2000,3.696429,3.964286,3.6875,3.841518,3.208651,50867600
28-06-2000,3.888393,3.955357,3.678571,3.808036,3.375283,71607200
29-06-2000,3.660714,3.852679,3.647321,3.790179,3.17765,50915200
30-06-2000,3.741071,3.924107,3.691964,3.772321,3.247403,80774400
03-07-2000,3.808036,3.879464,3.723214,3.723214,3.305531,17707200
05-07-2000,3.6875,3.941964,3.625,3.803571,3.200901,66304000
06-07-2000,3.700893,3.78125,3.544643,3.75,3.212526,77386400
07-07-2000,3.888393,3.915179,3.723214,3.756696,3.375283,65900800
10-07-2000,4.080357,4.160714,3.839286,3.863839,3.541917,99449000
11-07-2000,4.066964,4.232143,3.959821,4.071429,3.530291,89474000
12-07-2000,4.205357,4.209821,4.026786,4.151786,3.650421,56358400
13-07-2000,4.035714,4.330357,3.910714,4.178571,3.503164,111414800
14-07-2000,4.120536,4.214286,4.0625,4.080357,3.576793,47569200
17-07-2000,4.165179,4.200893,4.080357,4.160714,3.615546,65000600
18-07-2000,4.089286,4.205357,4.0625,4.178571,3.549666,79601200
19-07-2000,3.763393,4.058036,3.696429,3.941964,3.266778,114468200
20-07-2000,3.9375,4.075893,3.866071,3.928571,3.417911,116393200
21-07-2000,3.825893,3.973214,3.78125,3.882813,3.321031,49058800
24-07-2000,3.477679,3.776786,3.392857,3.754464,3.018767,103042800
25-07-2000,3.575893,3.616071,3.504464,3.59375,3.104021,52901800
26-07-2000,3.575893,3.660714,3.517857,3.560268,3.104021,52617600
27-07-2000,3.714286,3.803571,3.5625,3.571429,3.224152,73746400
28-07-2000,3.450893,3.75,3.348214,3.734375,2.995516,59473400
31-07-2000,3.629464,3.6875,3.482143,3.511161,3.150523,38824800
01-08-2000,3.522321,3.654018,3.517857,3.59375,3.057519,34321000
02-08-2000,3.375,3.566964,3.370536,3.5,2.929638,40588800
03-08-2000,3.428571,3.433036,3.160714,3.254464,2.97614,84974400
04-08-2000,3.383929,3.660714,3.308036,3.533482,2.937388,65780400
07-08-2000,3.424107,3.504464,3.370536,3.419643,2.972265,46837000
08-08-2000,3.339286,3.428571,3.308036,3.424107,2.898636,44168600
09-08-2000,3.392857,3.459821,3.375,3.4375,2.945139,94910200
10-08-2000,3.397321,3.459821,3.383929,3.428571,2.949014,62928600
11-08-2000,3.40625,3.428571,3.254464,3.345982,2.956764,59514000
14-08-2000,3.361607,3.40625,3.308036,3.399554,2.918012,39165000
15-08-2000,3.334821,3.424107,3.321429,3.375,2.894761,28550200
16-08-2000,3.464286,3.5,3.34375,3.348214,3.007141,35918400
17-08-2000,3.674107,3.745536,3.450893,3.455357,3.189275,67725000
18-08-2000,3.571429,3.700893,3.5625,3.669643,3.100145,47544000
21-08-2000,3.607143,3.683036,3.544643,3.589286,3.131147,33616800
22-08-2000,3.691964,3.772321,3.598214,3.616071,3.204776,69200600
23-08-2000,3.879464,3.910714,3.647321,3.676339,3.367533,59215800
24-08-2000,4.007813,4.044643,3.8125,3.905134,3.478945,77691600
25-08-2000,4.058036,4.107143,4.026786,4.035714,3.52254,83615000
28-08-2000,4.147321,4.214286,4.075893,4.089286,3.600044,89751200
29-08-2000,4.227679,4.245536,4.120536,4.133929,3.669798,66757600
30-08-2000,4.25,4.285714,4.19308,4.214286,3.689174,71348200
31-08-2000,4.352679,4.392857,4.209821,4.212054,3.778303,104899200
01-09-2000,4.53125,4.544643,4.366071,4.379464,3.93331,64218000
05-09-2000,4.459821,4.580357,4.446429,4.475446,3.871307,74660600
06-09-2000,4.174107,4.455357,4.125,4.383929,3.623296,88851000
07-09-2000,4.428571,4.46875,4.160714,4.223214,3.84418,54366200
08-09-2000,4.205357,4.401786,4.178571,4.401786,3.650421,48879600
11-09-2000,4.174107,4.3125,4.151786,4.191964,3.623296,46845400
12-09-2000,4.125,4.290179,4.071429,4.095982,3.580668,46999400
13-09-2000,4.142857,4.25,4.053571,4.053571,3.596169,76496000
14-09-2000,4.061384,4.258929,4.058036,4.183036,3.525447,106638000
15-09-2000,3.945313,4.15625,3.875,4.125,3.424692,98628600
18-09-2000,4.332589,4.339286,3.933036,3.946429,3.760865,106134000
19-09-2000,4.28125,4.321429,4.183036,4.267857,3.7163,67877600
20-09-2000,4.360491,4.388393,4.183036,4.243304,3.785085,56847000
21-09-2000,4.049107,4.258929,3.946429,4.178571,3.514791,127622600
22-09-2000,3.727679,3.745536,3.571429,3.59375,3.235777,181675200
25-09-2000,3.821429,3.964286,3.71875,3.767857,3.317156,108887800
26-09-2000,3.674107,3.910714,3.669643,3.808036,3.189275,72734200
27-09-2000,3.495536,3.767857,3.446429,3.696429,3.034267,100564800
28-09-2000,3.821429,3.84375,3.4375,3.522321,3.317156,244896400
29-09-2000,1.839286,2.071429,1.8125,2.013393,1.596575,1855410200
02-10-2000,1.732143,1.910714,1.678571,1.90625,1.503571,606197200
03-10-2000,1.59375,1.785714,1.584821,1.78125,1.38344,509530000
04-10-2000,1.6875,1.696429,1.5625,1.598214,1.464819,366506000
05-10-2000,1.575893,1.75,1.571429,1.678571,1.36794,218251600
06-10-2000,1.584821,1.638393,1.5,1.620536,1.37569,153164200
09-10-2000,1.553571,1.633929,1.508929,1.616071,1.348564,149391200
10-10-2000,1.491071,1.602679,1.464286,1.544643,1.294311,172775400
11-10-2000,1.401786,1.5,1.366071,1.4375,1.216807,299605600
12-10-2000,1.428571,1.486607,1.392857,1.450893,1.240059,297766000
13-10-2000,1.575893,1.580357,1.428571,1.446429,1.36794,311938200
16-10-2000,1.535714,1.660714,1.526786,1.59375,1.333063,205044000
17-10-2000,1.4375,1.566964,1.40625,1.549107,1.247809,150430000
18-10-2000,1.4375,1.504464,1.339286,1.388393,1.247809,208566400
19-10-2000,1.352679,1.415179,1.308036,1.368304,1.17418,376681200
20-10-2000,1.392857,1.455357,1.352679,1.361607,1.209057,197815800
23-10-2000,1.455357,1.46875,1.388393,1.447545,1.263309,137823000
24-10-2000,1.348214,1.491071,1.34375,1.477679,1.170305,201112800
25-10-2000,1.321429,1.370536,1.316964,1.361607,1.147054,165992400
26-10-2000,1.321429,1.348214,1.25,1.34375,1.147054,180462800
27-10-2000,1.325893,1.370536,1.276786,1.348214,1.150929,186125800
30-10-2000,1.379464,1.424107,1.339286,1.366071,1.197431,159797400
31-10-2000,1.397321,1.446429,1.375,1.410714,1.212932,221470200
01-11-2000,1.464286,1.491071,1.388393,1.388393,1.271059,143841600
02-11-2000,1.59375,1.602679,1.504464,1.508929,1.38344,147673400
03-11-2000,1.589286,1.642857,1.566964,1.642857,1.379565,128955400
06-11-2000,1.53125,1.616071,1.491071,1.602679,1.329187,98369600
07-11-2000,1.522321,1.558036,1.486607,1.535714,1.321437,75490800
08-11-2000,1.433036,1.53125,1.415179,1.526786,1.243934,105522200
09-11-2000,1.441964,1.464286,1.361607,1.419643,1.251684,119208600
10-11-2000,1.361607,1.419643,1.361607,1.382813,1.181931,105562800
13-11-2000,1.383929,1.428571,1.303571,1.339286,1.201306,107954000
14-11-2000,1.446429,1.464286,1.397321,1.424107,1.255559,102250400
15-11-2000,1.419643,1.441964,1.375,1.430804,1.232308,70589400
16-11-2000,1.357143,1.415179,1.348214,1.392857,1.178055,59843000
17-11-2000,1.321429,1.375,1.303571,1.370536,1.147054,111545000
20-11-2000,1.352679,1.392857,1.303571,1.328125,1.17418,102016600
21-11-2000,1.34375,1.392857,1.339286,1.370536,1.16643,75488000
22-11-2000,1.321429,1.366071,1.3125,1.34375,1.147054,70133000
24-11-2000,1.379464,1.392857,1.34375,1.347098,1.197431,40233200
27-11-2000,1.334821,1.424107,1.321429,1.419643,1.158679,64698200
28-11-2000,1.287946,1.357143,1.28125,1.334821,1.11799,67281200
29-11-2000,1.254464,1.308036,1.232143,1.292411,1.088926,123037600
30-11-2000,1.178571,1.214286,1.151786,1.191964,1.023048,202399400
01-12-2000,1.21875,1.25,1.200893,1.214286,1.057925,96426400
04-12-2000,1.191964,1.227679,1.174107,1.227679,1.034674,92880200
05-12-2000,1.214286,1.245536,1.169643,1.209821,1.05405,153494600
06-12-2000,1.022321,1.071429,1,1.044643,0.887417,343616000
07-12-2000,1.022321,1.0625,1,1.03125,0.887417,102229400
08-12-2000,1.075893,1.09375,1.03125,1.058036,0.933919,108906000
11-12-2000,1.084821,1.098214,1.0625,1.084821,0.941669,83127800
12-12-2000,1.098214,1.142857,1.071429,1.089286,0.953295,96565000
13-12-2000,1.071429,1.111607,1.0625,1.111607,0.930044,86221800
14-12-2000,1.03125,1.089286,1.03125,1.073661,0.895167,65829400
15-12-2000,1.004464,1.049107,1,1.040179,0.871916,128486400
18-12-2000,1.017857,1.044643,0.995536,1.040179,0.883542,81452000
19-12-2000,1,1.089286,1,1.026786,0.868041,93501800
20-12-2000,1.026786,1.044643,0.973214,0.984375,0.891292,141332800
21-12-2000,1.004464,1.071429,0.991071,1.017857,0.871916,91711200
22-12-2000,1.071429,1.071429,1.008929,1.008929,0.930044,79513000
26-12-2000,1.049107,1.071429,1.017857,1.0625,0.910668,54203800
27-12-2000,1.058036,1.058036,1.013393,1.024554,0.918418,81366600
28-12-2000,1.058036,1.066964,1.022321,1.026786,0.918418,76294400
29-12-2000,1.0625,1.071429,1.035714,1.049107,0.922293,157584000
02-01-2001,1.0625,1.089286,1.040179,1.0625,0.922293,113078000
03-01-2001,1.169643,1.191964,1.03125,1.035714,1.015298,204268400
04-01-2001,1.21875,1.321429,1.200893,1.295759,1.057925,184849000
05-01-2001,1.169643,1.241071,1.147321,1.209821,1.015298,103089000
08-01-2001,1.183036,1.21317,1.138393,1.209821,1.026923,93424800
09-01-2001,1.227679,1.260045,1.183036,1.200893,1.065675,147232400
10-01-2001,1.183036,1.214286,1.147321,1.191964,1.026923,145195400
11-01-2001,1.285714,1.321429,1.160714,1.160714,1.116052,200933600
12-01-2001,1.227679,1.285714,1.21875,1.276786,1.065675,105844200
16-01-2001,1.223214,1.303571,1.214286,1.245536,1.0618,76529600
17-01-2001,1.200893,1.254464,1.178571,1.254464,1.042424,210218400
18-01-2001,1.334821,1.339286,1.258929,1.272321,1.158679,306752600
19-01-2001,1.392857,1.397321,1.334821,1.388393,1.209057,194166000
22-01-2001,1.375,1.401786,1.316964,1.361607,1.193556,129831800
23-01-2001,1.464286,1.495536,1.361607,1.379464,1.271059,219882600
24-01-2001,1.464286,1.477679,1.397321,1.473214,1.271059,179272800
25-01-2001,1.424107,1.46875,1.410714,1.46875,1.236184,122427200
26-01-2001,1.397321,1.415179,1.361607,1.392857,1.212932,120705200
29-01-2001,1.549107,1.553571,1.397321,1.397321,1.344688,213882200
30-01-2001,1.553571,1.571429,1.491071,1.540179,1.348564,173105800
31-01-2001,1.544643,1.607143,1.53125,1.535714,1.340813,182676200
01-02-2001,1.508929,1.535714,1.464286,1.477679,1.309812,92423800
02-02-2001,1.473214,1.566964,1.464286,1.508929,1.27881,106835400
05-02-2001,1.441964,1.46875,1.410714,1.464286,1.251684,71528800
06-02-2001,1.508929,1.527902,1.428571,1.439732,1.309812,115677800
07-02-2001,1.482143,1.491071,1.415179,1.475446,1.286561,98471800
08-02-2001,1.482143,1.504464,1.441964,1.46875,1.286561,151032000
09-02-2001,1.366071,1.486607,1.334821,1.464286,1.185806,147520800
12-02-2001,1.40625,1.428571,1.34375,1.361607,1.220683,68530000
13-02-2001,1.366071,1.459821,1.357143,1.424107,1.185806,59267600
14-02-2001,1.392857,1.401786,1.321429,1.370536,1.209057,77280000
15-02-2001,1.433036,1.46875,1.40625,1.40625,1.243934,77854000
16-02-2001,1.357143,1.392857,1.339286,1.357143,1.178055,65977800
20-02-2001,1.308036,1.388393,1.299107,1.370536,1.135428,78723400
21-02-2001,1.348214,1.424107,1.303571,1.303571,1.170305,97564600
22-02-2001,1.34375,1.383929,1.285714,1.361607,1.16643,107990400
23-02-2001,1.34375,1.348214,1.303571,1.330357,1.16643,73466400
26-02-2001,1.392857,1.40625,1.325893,1.361607,1.209057,51609600
27-02-2001,1.383929,1.388393,1.334821,1.377232,1.201306,87129000
28-02-2001,1.303571,1.388393,1.294643,1.383929,1.131553,127058400
01-03-2001,1.339286,1.339286,1.227679,1.272321,1.162555,82615400
02-03-2001,1.375,1.459821,1.303571,1.308036,1.193556,101550400
05-03-2001,1.455357,1.464286,1.375,1.383929,1.263309,81043200
06-03-2001,1.535714,1.575893,1.477679,1.479911,1.333063,182950600
07-03-2001,1.517857,1.544643,1.482143,1.522321,1.317562,104885200
08-03-2001,1.486607,1.508929,1.459821,1.477679,1.290436,51214800
09-03-2001,1.446429,1.477679,1.428571,1.473214,1.255559,74783800
12-03-2001,1.330357,1.419643,1.294643,1.40625,1.154804,97755000
13-03-2001,1.397321,1.397321,1.299107,1.348214,1.212932,110832400
14-03-2001,1.459821,1.464286,1.316964,1.321429,1.267184,119443800
15-03-2001,1.40625,1.526786,1.40625,1.491071,1.220683,132329400
16-03-2001,1.401786,1.450893,1.348214,1.357143,1.216807,117579000
19-03-2001,1.46875,1.473214,1.392857,1.410714,1.274935,89002200
20-03-2001,1.40625,1.495536,1.40625,1.479911,1.220683,124801600
21-03-2001,1.4375,1.491071,1.383929,1.412946,1.247809,92843800
22-03-2001,1.544643,1.553571,1.441964,1.455357,1.340813,180825400
23-03-2001,1.642857,1.683036,1.571429,1.575893,1.426067,236222000
26-03-2001,1.555714,1.696429,1.509286,1.652143,1.350423,183612800
27-03-2001,1.633571,1.646429,1.564286,1.567143,1.418007,135955400
28-03-2001,1.583571,1.607143,1.535714,1.577143,1.374604,146165600
29-03-2001,1.609286,1.675,1.535714,1.555,1.396926,153266400
30-03-2001,1.576429,1.622857,1.524286,1.610714,1.368404,100087400
02-04-2001,1.542143,1.618571,1.528571,1.577857,1.338643,85227800
03-04-2001,1.445714,1.528571,1.437857,1.525714,1.254939,92171800
04-04-2001,1.392857,1.446429,1.339286,1.411429,1.209057,171371200
05-04-2001,1.490714,1.607143,1.428571,1.471429,1.294001,111690600
06-04-2001,1.470714,1.502857,1.421429,1.485714,1.27664,81222400
09-04-2001,1.467143,1.524286,1.432857,1.477857,1.27354,66645600
10-04-2001,1.574286,1.621429,1.484286,1.492857,1.366544,114343600
11-04-2001,1.557143,1.642857,1.52,1.641429,1.351663,83524000
12-04-2001,1.601429,1.644286,1.510714,1.53,1.390105,74733400
16-04-2001,1.531429,1.6,1.49,1.577857,1.329342,71306200
17-04-2001,1.457143,1.515,1.4,1.514286,1.264859,171299800
18-04-2001,1.627857,1.72,1.505714,1.540714,1.413046,275210600
19-04-2001,1.837143,1.839286,1.685714,1.825,1.594715,468417600
20-04-2001,1.788571,1.830714,1.757143,1.780714,1.552553,173350800
23-04-2001,1.732143,1.785714,1.714286,1.738571,1.503571,135381400
24-04-2001,1.716429,1.767857,1.679286,1.737857,1.48993,94284400
25-04-2001,1.765714,1.775714,1.683571,1.729286,1.532712,82695200
26-04-2001,1.763571,1.864286,1.762857,1.797857,1.530852,199924200
27-04-2001,1.871429,1.877857,1.767857,1.8,1.624476,113253000
30-04-2001,1.820714,1.937143,1.776429,1.907143,1.580454,123694200
01-05-2001,1.852143,1.892857,1.8,1.815,1.607736,106813000
02-05-2001,1.899286,1.907143,1.84,1.881429,1.648658,92131200
03-05-2001,1.782857,1.875,1.766429,1.855,1.547593,75385800
04-05-2001,1.839286,1.846429,1.711429,1.731429,1.596575,70263200
07-05-2001,1.782857,1.84,1.774286,1.83,1.547593,69137600
08-05-2001,1.755,1.817857,1.710714,1.810714,1.523412,78859200
09-05-2001,1.712857,1.753571,1.690714,1.724286,1.48683,81222400
10-05-2001,1.642857,1.75,1.639286,1.729286,1.426067,72244200
11-05-2001,1.632143,1.677857,1.625714,1.643571,1.416767,50761200
14-05-2001,1.663571,1.691429,1.625,1.635,1.444048,77305200
15-05-2001,1.655714,1.821429,1.645714,1.669286,1.437228,59256400
16-05-2001,1.721429,1.75,1.632143,1.661429,1.49427,80582600
17-05-2001,1.682143,1.737857,1.660714,1.730714,1.460169,83029800
18-05-2001,1.680714,1.688571,1.651429,1.668571,1.458929,39762800
21-05-2001,1.682857,1.707857,1.646429,1.687857,1.460789,115249400
22-05-2001,1.678571,1.723571,1.671429,1.714286,1.457069,103229000
23-05-2001,1.659286,1.696429,1.632857,1.696429,1.440328,70260400
24-05-2001,1.657143,1.664286,1.615714,1.663571,1.438468,67939200
25-05-2001,1.625714,1.663571,1.607143,1.657143,1.411186,39685800
29-05-2001,1.533571,1.607143,1.486429,1.594286,1.331203,128997400
30-05-2001,1.412857,1.482857,1.378571,1.482857,1.226418,194269600
31-05-2001,1.425,1.445714,1.392143,1.414286,1.236958,110723200
01-06-2001,1.492143,1.506429,1.427143,1.437857,1.295241,114018800
04-06-2001,1.475714,1.507857,1.461429,1.505714,1.280981,70480200
05-06-2001,1.495714,1.507143,1.453571,1.485714,1.298341,117948600
06-06-2001,1.480714,1.495,1.452143,1.495,1.285321,55794200
07-06-2001,1.547143,1.55,1.460714,1.479286,1.342983,81295200
08-06-2001,1.522857,1.546429,1.479286,1.546429,1.321902,85656200
11-06-2001,1.431429,1.505,1.425,1.503571,1.242538,73500000
12-06-2001,1.450714,1.477857,1.411429,1.412143,1.259279,75948600
13-06-2001,1.462143,1.552143,1.432857,1.53,1.2692,127871800
14-06-2001,1.42,1.460714,1.412143,1.431429,1.232618,74337200
15-06-2001,1.46,1.482143,1.382143,1.435714,1.26734,113656200
18-06-2001,1.452143,1.489286,1.428571,1.457857,1.260519,86478000
19-06-2001,1.442143,1.528571,1.429286,1.489286,1.251839,80271800
20-06-2001,1.547857,1.560714,1.427143,1.428571,1.343603,107905000
21-06-2001,1.606429,1.642857,1.507143,1.539286,1.394446,85332800
22-06-2001,1.59,1.642857,1.554286,1.605714,1.380185,71506400
25-06-2001,1.713571,1.714286,1.603571,1.607143,1.48745,109887400
26-06-2001,1.696429,1.697857,1.643571,1.667143,1.472569,68195400
27-06-2001,1.667143,1.714286,1.607143,1.702143,1.447148,93532600
28-06-2001,1.681429,1.707857,1.638571,1.646429,1.459549,87102400
29-06-2001,1.660714,1.792857,1.657143,1.69,1.441568,128847600
02-07-2001,1.707143,1.730714,1.652857,1.688571,1.48187,57512000
03-07-2001,1.702857,1.727143,1.678571,1.679286,1.478149,28135800
05-07-2001,1.656429,1.697857,1.643571,1.685714,1.437847,38073000
06-07-2001,1.573571,1.64,1.551429,1.625714,1.365924,75730200
09-07-2001,1.621429,1.642857,1.548571,1.577857,1.407466,84366800
10-07-2001,1.51,1.647857,1.488571,1.639286,1.310742,98817600
11-07-2001,1.61,1.610714,1.5,1.502143,1.397546,117626600
12-07-2001,1.74,1.772143,1.664286,1.664286,1.510391,153700400
13-07-2001,1.775,1.786429,1.702857,1.723571,1.540773,113685600
16-07-2001,1.711429,1.792857,1.707857,1.777143,1.48559,69666800
17-07-2001,1.792857,1.801429,1.643571,1.712857,1.556273,161957600
18-07-2001,1.485,1.627143,1.458571,1.555714,1.289041,284253200
19-07-2001,1.425714,1.53,1.410714,1.516429,1.237579,215285000
20-07-2001,1.427143,1.432857,1.392143,1.407143,1.238818,111146000
23-07-2001,1.395714,1.464286,1.393571,1.435,1.211537,60340000
24-07-2001,1.363571,1.422857,1.337857,1.385,1.183635,87094000
25-07-2001,1.319286,1.378571,1.283571,1.365714,1.145194,110969600
26-07-2001,1.327857,1.342857,1.275,1.32,1.152634,92285200
27-07-2001,1.354286,1.375,1.321429,1.339286,1.175575,83533800
30-07-2001,1.352143,1.382857,1.322143,1.365714,1.173715,60839800
31-07-2001,1.342143,1.387143,1.322143,1.376429,1.165035,58756600
01-08-2001,1.361429,1.412857,1.353571,1.357857,1.181776,76034000
02-08-2001,1.415714,1.419286,1.375714,1.403571,1.228898,63022400
03-08-2001,1.392857,1.421429,1.357143,1.420714,1.209057,46513600
06-08-2001,1.366429,1.404286,1.357143,1.36,1.186116,24913000
07-08-2001,1.375,1.405,1.355714,1.380714,1.193556,42137200
08-08-2001,1.35,1.407143,1.324286,1.375714,1.171855,69042400
09-08-2001,1.360714,1.367857,1.337143,1.354286,1.181155,50166200
10-08-2001,1.358571,1.38,1.327857,1.36,1.179295,46740400
13-08-2001,1.363571,1.380714,1.34,1.364286,1.183635,36999200
14-08-2001,1.337857,1.382857,1.333571,1.371429,1.161315,57237600
15-08-2001,1.317143,1.352857,1.3,1.34,1.143334,72319800
16-08-2001,1.332143,1.339286,1.283571,1.305,1.156354,72023000
17-08-2001,1.290714,1.317857,1.285,1.285714,1.120393,52106600
20-08-2001,1.294286,1.302143,1.272143,1.295714,1.123493,63075600
21-08-2001,1.28,1.295714,1.264286,1.295714,1.111092,46425400
22-08-2001,1.300714,1.303571,1.257857,1.281429,1.129073,43493800
23-08-2001,1.272143,1.31,1.255714,1.3,1.104272,54269600
24-08-2001,1.326429,1.33,1.260714,1.285714,1.151394,72583000
27-08-2001,1.351429,1.378571,1.297143,1.328571,1.173096,43911000
28-08-2001,1.314286,1.367143,1.314286,1.35,1.140854,42933800
29-08-2001,1.273571,1.345,1.273571,1.317143,1.105512,59992800
30-08-2001,1.273571,1.298571,1.234286,1.267143,1.105512,92173200
31-08-2001,1.325,1.328571,1.260714,1.266429,1.150154,54226200
04-09-2001,1.303571,1.362857,1.298571,1.321429,1.131553,87053400
05-09-2001,1.325,1.353571,1.294286,1.302857,1.150154,90014400
06-09-2001,1.265714,1.352143,1.260714,1.314286,1.098692,70592200
07-09-2001,1.234286,1.292857,1.228571,1.25,1.07141,60457600
10-09-2001,1.240714,1.25,1.208571,1.214286,1.076991,77211400
17-09-2001,1.213571,1.219286,1.123571,1.142857,1.05343,114501800
18-09-2001,1.162857,1.265714,1.155,1.207143,1.009408,81775400
19-09-2001,1.215714,1.221429,1.114286,1.178571,1.05529,93329600
20-09-2001,1.12,1.210714,1.107143,1.163571,0.972206,102793600
21-09-2001,1.123571,1.160714,1.048571,1.057143,0.975306,142629200
24-09-2001,1.175,1.202857,1.139286,1.150714,1.019948,73634400
25-09-2001,1.11,1.158571,1.096429,1.152857,0.963525,93601200
26-09-2001,1.082143,1.135,1.066429,1.129286,0.939344,123449200
27-09-2001,1.107857,1.125,1.085714,1.089286,0.961665,80560200
28-09-2001,1.107857,1.136429,1.099286,1.122143,0.961665,91277200
01-10-2001,1.11,1.142143,1.087857,1.106429,0.963525,52052000
02-10-2001,1.075,1.130714,1.062857,1.102143,0.933144,58970800
03-10-2001,1.07,1.097143,1.059286,1.067857,0.928804,170760800
04-10-2001,1.134286,1.160714,1.070714,1.096429,0.984606,100280600
05-10-2001,1.152857,1.153571,1.070714,1.1,1.000727,85671600
08-10-2001,1.157143,1.167857,1.107143,1.112143,1.004447,51996000
09-10-2001,1.142857,1.157143,1.116429,1.146429,0.992047,43506400
10-10-2001,1.201429,1.203571,1.139286,1.15,1.042889,76939800
11-10-2001,1.267143,1.267143,1.203571,1.208571,1.099932,83540800
12-10-2001,1.286429,1.291429,1.204286,1.236429,1.116673,71953000
15-10-2001,1.285,1.312857,1.282143,1.282143,1.115433,79688000
16-10-2001,1.286429,1.3,1.269286,1.292143,1.116673,50737400
17-10-2001,1.213571,1.315,1.211429,1.31,1.05343,71384600
18-10-2001,1.285714,1.302143,1.235,1.235,1.116052,153143200
19-10-2001,1.307143,1.314286,1.277143,1.281429,1.134653,41697600
22-10-2001,1.358571,1.362143,1.292143,1.300714,1.179295,97984600
23-10-2001,1.295714,1.387143,1.276429,1.365714,1.124733,171245200
24-10-2001,1.353571,1.363571,1.267857,1.29,1.174955,93606800
25-10-2001,1.370714,1.375,1.297143,1.317143,1.189836,63737800
26-10-2001,1.333571,1.375,1.33,1.347143,1.157594,69741000
29-10-2001,1.259286,1.333571,1.257143,1.326429,1.093111,59795400
30-10-2001,1.257143,1.285714,1.218571,1.241429,1.091251,69190800
31-10-2001,1.254286,1.314286,1.245714,1.266429,1.088771,68437600
01-11-2001,1.327857,1.341429,1.232143,1.260714,1.152634,78248800
02-11-2001,1.326429,1.347143,1.297143,1.322857,1.151394,49301000
05-11-2001,1.362143,1.375,1.329286,1.345714,1.182396,58948400
06-11-2001,1.397857,1.401429,1.323571,1.354286,1.213397,79004800
07-11-2001,1.399286,1.437857,1.380714,1.39,1.214637,95747400
08-11-2001,1.336429,1.420714,1.326429,1.402143,1.160074,85535800
09-11-2001,1.336429,1.375,1.325,1.328571,1.160074,33573400
12-11-2001,1.339286,1.369286,1.282857,1.332857,1.162555,50374800
13-11-2001,1.383571,1.385,1.336429,1.362857,1.200996,56168000
14-11-2001,1.400714,1.421429,1.367857,1.399286,1.215877,55287400
15-11-2001,1.389286,1.421429,1.373571,1.389286,1.205957,53257400
16-11-2001,1.355,1.377857,1.314286,1.376429,1.176196,57666000
19-11-2001,1.428571,1.432143,1.354286,1.357143,1.240059,83147400
20-11-2001,1.395,1.442857,1.392857,1.415714,1.210917,69146000
21-11-2001,1.405714,1.414286,1.375714,1.400714,1.220217,50395800
23-11-2001,1.417143,1.425,1.397857,1.407857,1.230138,15001000
26-11-2001,1.526429,1.539286,1.42,1.424286,1.325002,115172400
27-11-2001,1.5,1.537143,1.464286,1.514286,1.302061,67138400
28-11-2001,1.466429,1.515,1.457857,1.489286,1.27292,62652800
29-11-2001,1.458571,1.478571,1.442143,1.471429,1.266099,50691200
30-11-2001,1.521429,1.531429,1.446429,1.462143,1.320662,75978000
03-12-2001,1.503571,1.52,1.471429,1.504286,1.305162,45291400
04-12-2001,1.6,1.611429,1.48,1.503571,1.388865,95104800
05-12-2001,1.697143,1.716429,1.583571,1.597143,1.473189,142144800
06-12-2001,1.627143,1.678571,1.581429,1.677143,1.412426,84733600
07-12-2001,1.61,1.622143,1.571429,1.604286,1.397546,50878800
10-12-2001,1.61,1.642143,1.587857,1.592143,1.397546,42502600
11-12-2001,1.555714,1.632143,1.546429,1.619286,1.350423,51368800
12-12-2001,1.535,1.565714,1.517857,1.562143,1.332442,48115200
13-12-2001,1.5,1.539286,1.464286,1.535,1.302061,49460600
14-12-2001,1.456429,1.487857,1.435,1.480714,1.264239,47471200
17-12-2001,1.472857,1.5,1.442143,1.457143,1.2785,43428000
18-12-2001,1.500714,1.523571,1.444286,1.492143,1.302681,58809800
19-12-2001,1.544286,1.548571,1.462143,1.47,1.340503,72489200
20-12-2001,1.476429,1.533571,1.472857,1.528571,1.2816,55216000
21-12-2001,1.5,1.538571,1.485714,1.500714,1.302061,64083600
24-12-2001,1.525714,1.532143,1.492857,1.492857,1.324383,12657400
26-12-2001,1.535,1.592857,1.51,1.525,1.332442,36600200
27-12-2001,1.576429,1.589286,1.541429,1.541429,1.368404,47877200
28-12-2001,1.602143,1.642857,1.568571,1.569286,1.390725,74781000
31-12-2001,1.564286,1.618571,1.559286,1.607857,1.357864,34445600
02-01-2002,1.664286,1.664286,1.568571,1.575,1.444668,132374200
03-01-2002,1.684286,1.696429,1.626429,1.642857,1.462029,153001800
04-01-2002,1.692143,1.710714,1.642143,1.667143,1.468849,102494000
07-01-2002,1.635714,1.714286,1.625,1.694286,1.419867,111146000
08-01-2002,1.615,1.646429,1.604286,1.625,1.401886,112509600
09-01-2002,1.546429,1.637857,1.52,1.628571,1.342363,81958800
